CodProvincia;Provincia;CodMunicipio;Municipio;Poblacion;Recaudación
5;Ávila;264;Viñegra de Moraña;57;124
5;Ávila;265;Vita;92;483
5;Ávila;266;Zapardiel de la Cañada;114;289
5;Ávila;267;Zapardiel de la Ribera;119;322
5;Ávila;901;San Juan de Gredos;317;95
5;Ávila;902;Santa María del Cubillo;338;114
5;Ávila;903;Diego del Carpio;175;181
5;Ávila;904;Santiago del Tormes;156;56
5;Ávila;905;Villanueva de Ávila;252;362
6;Badajoz;1;Acedera;810;48
6;Badajoz;2;Aceuchal;5702;112
6;Badajoz;3;Ahillones;998;360
6;Badajoz;4;Alange;1971;84
6;Badajoz;5;Albuera, La;2078;403
6;Badajoz;6;Alburquerque;5587;59
6;Badajoz;7;Alconchel;1873;549
6;Badajoz;8;Alconera;744;359
6;Badajoz;9;Aljucén;248;323
6;Badajoz;10;Almendral;1286;58
6;Badajoz;11;Almendralejo;34694;595
6;Badajoz;12;Arroyo de San Serván;4267;223
6;Badajoz;13;Atalaya;319;330
6;Badajoz;14;Azuaga;8205;114
6;Badajoz;15;Badajoz;152270;110
6;Badajoz;16;Barcarrota;3692;133
6;Badajoz;17;Baterno;335;497
6;Badajoz;18;Benquerencia de la Serena;925;559
6;Badajoz;19;Berlanga;2486;555
6;Badajoz;20;Bienvenida;2275;577
6;Badajoz;21;Bodonal de la Sierra;1135;32
6;Badajoz;22;Burguillos del Cerro;3255;579
6;Badajoz;23;Cabeza del Buey;5338;157
6;Badajoz;24;Cabeza la Vaca;1430;210
6;Badajoz;25;Calamonte;6361;155
6;Badajoz;26;Calera de León;1029;197
6;Badajoz;27;Calzadilla de los Barros;914;412
6;Badajoz;28;Campanario;5256;138
6;Badajoz;29;Campillo de Llerena;1442;252
6;Badajoz;30;Capilla;182;266
6;Badajoz;31;Carmonita;574;61
6;Badajoz;32;Carrascalejo, El;84;488
6;Badajoz;33;Casas de Don Pedro;1646;226
6;Badajoz;34;Casas de Reina;208;47
6;Badajoz;35;Castilblanco;1148;486
6;Badajoz;36;Castuera;6422;469
6;Badajoz;37;Codosera, La;2337;476
6;Badajoz;38;Cordobilla de Lácara;979;31
6;Badajoz;39;Coronada, La;2242;152
6;Badajoz;40;Corte de Peleas;1334;592
6;Badajoz;41;Cristina;561;242
6;Badajoz;42;Cheles;1223;191
6;Badajoz;43;Don Álvaro;758;512
6;Badajoz;44;Don Benito;37048;413
6;Badajoz;45;Entrín Bajo;608;574
6;Badajoz;46;Esparragalejo;1526;25
6;Badajoz;47;Esparragosa de la Serena;1069;391
6;Badajoz;48;Esparragosa de Lares;1018;475
6;Badajoz;49;Feria;1268;309
6;Badajoz;50;Fregenal de la Sierra;5148;295
6;Badajoz;51;Fuenlabrada de los Montes;1961;172
6;Badajoz;52;Fuente de Cantos;4944;508
6;Badajoz;53;Fuente del Arco;745;282
6;Badajoz;54;Fuente del Maestre;6943;364
6;Badajoz;55;Fuentes de León;2468;540
6;Badajoz;56;Garbayuela;559;276
6;Badajoz;57;Garlitos;634;412
6;Badajoz;58;Garrovilla, La;2513;13
6;Badajoz;59;Granja de Torrehermosa;2269;266
6;Badajoz;60;Guareña;7289;582
6;Badajoz;61;Haba, La;1319;381
6;Badajoz;62;Helechosa de los Montes;727;362
6;Badajoz;63;Herrera del Duque;3707;598
6;Badajoz;64;Higuera de la Serena;1025;385
6;Badajoz;65;Higuera de Llerena;358;236
6;Badajoz;66;Higuera de Vargas;2083;538
6;Badajoz;67;Higuera la Real;2461;68
6;Badajoz;68;Hinojosa del Valle;529;423
6;Badajoz;69;Hornachos;3812;347
6;Badajoz;70;Jerez de los Caballeros;9870;543
6;Badajoz;71;Lapa, La;294;483
6;Badajoz;72;Lobón;2869;540
6;Badajoz;73;Llera;917;291
6;Badajoz;74;Llerena;5986;84
6;Badajoz;75;Magacela;573;462
6;Badajoz;76;Maguilla;1025;584
6;Badajoz;77;Malcocinado;426;385
6;Badajoz;78;Malpartida de la Serena;628;390
6;Badajoz;79;Manchita;765;400
6;Badajoz;80;Medellín;2349;242
6;Badajoz;81;Medina de las Torres;1305;116
6;Badajoz;82;Mengabril;472;297
6;Badajoz;83;Mérida;58164;194
6;Badajoz;84;Mirandilla;1362;327
6;Badajoz;85;Monesterio;4362;312
6;Badajoz;86;Montemolín;1494;444
6;Badajoz;87;Monterrubio de la Serena;2650;299
6;Badajoz;88;Montijo;16205;205
6;Badajoz;89;Morera, La;739;484
6;Badajoz;90;Nava de Santiago, La;1040;426
6;Badajoz;91;Navalvillar de Pela;4831;193
6;Badajoz;92;Nogales;701;341
6;Badajoz;93;Oliva de la Frontera;5513;394
6;Badajoz;94;Oliva de Mérida;1842;242
6;Badajoz;95;Olivenza;12002;484
6;Badajoz;96;Orellana de la Sierra;280;355
6;Badajoz;97;Orellana la Vieja;2939;332
6;Badajoz;98;Palomas;717;522
6;Badajoz;99;Parra, La;1389;364
6;Badajoz;100;Peñalsordo;1121;410
6;Badajoz;101;Peraleda del Zaucejo;612;231
6;Badajoz;102;Puebla de Alcocer;1278;30
6;Badajoz;103;Puebla de la Calzada;6021;251
6;Badajoz;104;Puebla de la Reina;845;136
6;Badajoz;105;Puebla del Maestre;780;501
6;Badajoz;106;Puebla del Prior;531;324
6;Badajoz;107;Puebla de Obando;1944;457
6;Badajoz;108;Puebla de Sancho Pérez;2856;31
6;Badajoz;109;Quintana de la Serena;4973;131
6;Badajoz;110;Reina;194;263
6;Badajoz;111;Rena;669;11
6;Badajoz;112;Retamal de Llerena;497;174
6;Badajoz;113;Ribera del Fresno;3512;226
6;Badajoz;114;Risco;154;507
6;Badajoz;115;Roca de la Sierra, La;1524;375
6;Badajoz;116;Salvaleón;1991;132
6;Badajoz;117;Salvatierra de los Barros;1767;274
6;Badajoz;118;Sancti-Spíritus;235;478
6;Badajoz;119;San Pedro de Mérida;872;323
6;Badajoz;120;Santa Amalia;4297;216
6;Badajoz;121;Santa Marta;4355;284
6;Badajoz;122;Santos de Maimona, Los;8245;255
6;Badajoz;123;San Vicente de Alcántara;5788;170
6;Badajoz;124;Segura de León;2066;448
6;Badajoz;125;Siruela;2124;22
6;Badajoz;126;Solana de los Barros;2770;185
6;Badajoz;127;Talarrubias;3650;394
6;Badajoz;128;Talavera la Real;5603;542
6;Badajoz;129;Táliga;767;407
6;Badajoz;130;Tamurejo;249;533
6;Badajoz;131;Torre de Miguel Sesmero;1274;342
6;Badajoz;132;Torremayor;1044;593
6;Badajoz;133;Torremejía;2254;353
6;Badajoz;134;Trasierra;675;484
6;Badajoz;135;Trujillanos;1473;97
6;Badajoz;136;Usagre;1926;52
6;Badajoz;137;Valdecaballeros;1202;557
6;Badajoz;138;Valdetorres;1281;222
6;Badajoz;139;Valencia de las Torres;673;551
6;Badajoz;140;Valencia del Mombuey;797;565
6;Badajoz;141;Valencia del Ventoso;2158;498
6;Badajoz;142;Valverde de Burguillos;309;369
6;Badajoz;143;Valverde de Leganés;4238;17
6;Badajoz;144;Valverde de Llerena;676;107
6;Badajoz;145;Valverde de Mérida;1138;121
6;Badajoz;146;Valle de la Serena;1399;73
6;Badajoz;147;Valle de Matamoros;425;545
6;Badajoz;148;Valle de Santa Ana;1181;280
6;Badajoz;149;Villafranca de los Barros;13329;176
6;Badajoz;150;Villagarcía de la Torre;994;363
6;Badajoz;151;Villagonzalo;1321;340
6;Badajoz;152;Villalba de los Barros;1614;230
6;Badajoz;153;Villanueva de la Serena;26071;539
6;Badajoz;154;Villanueva del Fresno;3617;56
6;Badajoz;155;Villar del Rey;2355;392
6;Badajoz;156;Villar de Rena;1438;493
6;Badajoz;157;Villarta de los Montes;550;556
6;Badajoz;158;Zafra;16753;167
6;Badajoz;159;Zahínos;2877;73
6;Badajoz;160;Zalamea de la Serena;3884;525
6;Badajoz;161;Zarza-Capilla;382;175
6;Badajoz;162;Zarza, La;3645;461
6;Badajoz;901;Valdelacalzada;2871;531
6;Badajoz;902;Pueblonuevo del Guadiana;2056;258
7;Balears, Illes;1;Alaró;5508;86
7;Balears, Illes;2;Alaior;9610;100
7;Balears, Illes;3;Alcúdia;19586;176
7;Balears, Illes;4;Algaida;5367;430
7;Balears, Illes;5;Andratx;12149;421
7;Balears, Illes;6;Artà;7629;19
7;Balears, Illes;7;Banyalbufar;560;136
7;Balears, Illes;8;Binissalem;7795;591
7;Balears, Illes;9;Búger;1015;127
7;Balears, Illes;10;Bunyola;6276;453
7;Balears, Illes;11;Calvià;51114;412
7;Balears, Illes;12;Campanet;2590;573
7;Balears, Illes;13;Campos;9964;313
7;Balears, Illes;14;Capdepera;11421;211
7;Balears, Illes;15;Ciutadella de Menorca;29580;478
7;Balears, Illes;16;Consell;3861;465
7;Balears, Illes;17;Costitx;1159;205
7;Balears, Illes;18;Deyá;747;302
7;Balears, Illes;19;Escorca;267;533
7;Balears, Illes;20;Esporles;4915;443
7;Balears, Illes;21;Estellencs;380;379
7;Balears, Illes;22;Felanitx;18388;269
7;Balears, Illes;23;Ferreries;4670;470
7;Balears, Illes;24;Formentera;10757;279
7;Balears, Illes;25;Fornalutx;692;265
7;Balears, Illes;26;Eivissa;49768;241
7;Balears, Illes;27;Inca;30066;209
7;Balears, Illes;28;Lloret de Vistalegre;1346;455
7;Balears, Illes;29;Lloseta;5674;408
7;Balears, Illes;30;Llubí;2294;479
7;Balears, Illes;31;Llucmajor;36994;338
7;Balears, Illes;32;Maó;28972;82
7;Balears, Illes;33;Manacor;40831;301
7;Balears, Illes;34;Mancor de la Vall;1330;263
7;Balears, Illes;35;Maria de la Salut;2152;224
7;Balears, Illes;36;Marratxí;34583;269
7;Balears, Illes;37;Mercadal, Es;5396;477
7;Balears, Illes;38;Montuïri;2855;513
7;Balears, Illes;39;Muro;6963;97
7;Balears, Illes;40;Palma;407648;294
7;Balears, Illes;41;Petra;2908;55
7;Balears, Illes;42;Pollença;16191;568
7;Balears, Illes;43;Porreres;5486;163
7;Balears, Illes;44;Pobla, Sa;12871;389
7;Balears, Illes;45;Puigpunyent;1886;261
7;Balears, Illes;46;Sant Antoni de Portmany;22446;229
7;Balears, Illes;47;Sencelles;3187;421
7;Balears, Illes;48;Sant Josep de sa Talaia;24691;564
7;Balears, Illes;49;Sant Joan;2047;40
7;Balears, Illes;50;Sant Joan de Labritja;5506;589
7;Balears, Illes;51;Sant Llorenç des Cardassar;8993;45
7;Balears, Illes;52;Sant Lluís;7449;417
7;Balears, Illes;53;Santa Eugènia;1702;72
7;Balears, Illes;54;Santa Eulalia del Río;34946;81
7;Balears, Illes;55;Santa Margalida;11922;113
7;Balears, Illes;56;Santa María del Camí;6473;550
7;Balears, Illes;57;Santanyí;13384;435
7;Balears, Illes;58;Selva;3798;307
7;Balears, Illes;59;Salines, Ses;5227;224
7;Balears, Illes;60;Sineu;3763;341
7;Balears, Illes;61;Sóller;14150;537
7;Balears, Illes;62;Son Servera;12165;328
7;Balears, Illes;63;Valldemossa;2027;515
7;Balears, Illes;64;Castell, Es;7962;172
7;Balears, Illes;65;Vilafranca de Bonany;2971;449
7;Balears, Illes;901;Ariany;877;147
7;Balears, Illes;902;Migjorn Gran, Es;1539;13
8;Barcelona;1;Abrera;11870;300
8;Barcelona;2;Aguilar de Segarra;250;134
8;Barcelona;3;Alella;9610;217
8;Barcelona;4;Alpens;304;429
8;Barcelona;5;Ametlla del Vallès, L';8190;227
8;Barcelona;6;Arenys de Mar;15030;271
8;Barcelona;7;Arenys de Munt;8530;531
8;Barcelona;8;Argençola;245;66
8;Barcelona;9;Argentona;11914;524
8;Barcelona;10;Artés;5566;423
8;Barcelona;11;Avià;2259;427
8;Barcelona;12;Avinyó;2328;365
8;Barcelona;13;Avinyonet del Penedès;1716;529
8;Barcelona;14;Aiguafreda;2478;359
8;Barcelona;15;Badalona;220977;45
8;Barcelona;16;Bagà;2396;344
8;Barcelona;17;Balenyà;3714;232
8;Barcelona;18;Balsareny;3492;497
8;Barcelona;19;Barcelona;1620943;230
8;Barcelona;20;Begues;6520;452
8;Barcelona;21;Bellprat;91;560
8;Barcelona;22;Berga;16845;361
8;Barcelona;23;Bigues i Riells;8781;282
8;Barcelona;24;Borredà;594;500
8;Barcelona;25;Bruc, El;2029;531
8;Barcelona;26;Brull, El;261;454
8;Barcelona;27;Cabanyes, Les;947;445
8;Barcelona;28;Cabrera d'Anoia;1376;380
8;Barcelona;29;Cabrera de Mar;4532;310
8;Barcelona;30;Cabrils;7140;90
8;Barcelona;31;Calaf;3538;43
8;Barcelona;32;Caldes d'Estrac;2773;428
8;Barcelona;33;Caldes de Montbui;17271;59
8;Barcelona;34;Calders;955;373
8;Barcelona;35;Calella;18529;71
8;Barcelona;36;Calonge de Segarra;201;88
8;Barcelona;37;Calldetenes;2441;149
8;Barcelona;38;Callús;1909;256
8;Barcelona;39;Campins;496;456
8;Barcelona;40;Canet de Mar;14183;592
8;Barcelona;41;Canovelles;16090;424
8;Barcelona;42;Cànoves i Samalús;2865;192
8;Barcelona;43;Canyelles;4275;60
8;Barcelona;44;Capellades;5439;22
8;Barcelona;45;Capolat;90;478
8;Barcelona;46;Cardedeu;17427;193
8;Barcelona;47;Cardona;5064;51
8;Barcelona;48;Carme;866;391
8;Barcelona;49;Casserres;1578;448
8;Barcelona;50;Castellar del Riu;174;413
8;Barcelona;51;Castellar del Vallès;23363;332
8;Barcelona;52;Castellar de n'Hug;175;231
8;Barcelona;53;Castellbell i el Vilar;3641;132
8;Barcelona;54;Castellbisbal;12407;266
8;Barcelona;55;Castellcir;668;227
8;Barcelona;56;Castelldefels;62989;211
8;Barcelona;57;Castell de l'Areny;73;422
8;Barcelona;58;Castellet i la Gornal;2252;15
8;Barcelona;59;Castellfollit del Boix;416;163
8;Barcelona;60;Castellfollit de Riubregós;184;261
8;Barcelona;61;Castellgalí;2001;328
8;Barcelona;62;Castellnou de Bages;1184;543
8;Barcelona;63;Castellolí;563;63
8;Barcelona;64;Castellterçol;2407;279
8;Barcelona;65;Castellví de la Marca;1650;422
8;Barcelona;66;Castellví de Rosanes;1757;548
8;Barcelona;67;Centelles;7282;552
8;Barcelona;68;Cervelló;8660;375
8;Barcelona;69;Collbató;4287;158
8;Barcelona;70;Collsuspina;347;403
8;Barcelona;71;Copons;324;268
8;Barcelona;72;Corbera de Llobregat;14231;557
8;Barcelona;73;Cornellà de Llobregat;87458;235
8;Barcelona;74;Cubelles;14375;409
8;Barcelona;75;Dosrius;5176;568
8;Barcelona;76;Esparreguera;21856;133
8;Barcelona;77;Esplugues de Llobregat;46726;92
8;Barcelona;78;Espunyola, L';255;253
8;Barcelona;79;Estany, L';398;73
8;Barcelona;80;Fígols;46;77
8;Barcelona;81;Fogars de Montclús;442;516
8;Barcelona;82;Fogars de la Selva;1529;197
8;Barcelona;83;Folgueroles;2230;120
8;Barcelona;84;Fonollosa;1438;469
8;Barcelona;85;Font-rubí;1437;59
8;Barcelona;86;Franqueses del Vallès, Les;19023;304
8;Barcelona;87;Gallifa;200;309
8;Barcelona;88;Garriga, La;15472;385
8;Barcelona;89;Gavà;46488;560
8;Barcelona;90;Gaià;167;95
8;Barcelona;91;Gelida;7102;132
8;Barcelona;92;Gironella;5063;406
8;Barcelona;93;Gisclareny;31;353
8;Barcelona;94;Granada, La;2047;345
8;Barcelona;95;Granera;83;337
8;Barcelona;96;Granollers;59954;420
8;Barcelona;97;Gualba;1359;510
8;Barcelona;98;Sant Salvador de Guardiola;3139;225
8;Barcelona;99;Guardiola de Berguedà;998;361
8;Barcelona;100;Gurb;2580;372
8;Barcelona;101;Hospitalet de Llobregat, L';257057;80
8;Barcelona;102;Igualada;39198;64
8;Barcelona;103;Jorba;826;514
8;Barcelona;104;Llacuna, La;928;146
8;Barcelona;105;Llagosta, La;13612;218
8;Barcelona;106;Llinars del Vallès;9477;224
8;Barcelona;107;Lliçà d'Amunt;14584;260
8;Barcelona;108;Lliçà de Vall;6394;578
8;Barcelona;109;Lluçà;259;16
8;Barcelona;110;Malgrat de Mar;18504;403
8;Barcelona;111;Malla;269;514
8;Barcelona;112;Manlleu;20416;524
8;Barcelona;113;Manresa;76570;96
8;Barcelona;114;Martorell;28070;327
8;Barcelona;115;Martorelles;4927;382
8;Barcelona;116;Masies de Roda, Les;760;375
8;Barcelona;117;Masies de Voltregà, Les;3144;186
8;Barcelona;118;Masnou, El;22550;135
8;Barcelona;119;Masquefa;8373;61
8;Barcelona;120;Matadepera;8669;54
8;Barcelona;121;Mataró;124084;187
8;Barcelona;122;Mediona;2348;115
8;Barcelona;123;Molins de Rei;24805;445
8;Barcelona;124;Mollet del Vallès;52242;203
8;Barcelona;125;Montcada i Reixac;34689;347
8;Barcelona;126;Montgat;10859;539
8;Barcelona;127;Monistrol de Montserrat;2993;85
8;Barcelona;128;Monistrol de Calders;700;363
8;Barcelona;129;Muntanyola;600;314
8;Barcelona;130;Montclar;115;40
8;Barcelona;131;Montesquiu;921;346
8;Barcelona;132;Montmajor;473;25
8;Barcelona;133;Montmaneu;187;461
8;Barcelona;134;Figaró-Montmany;1103;390
8;Barcelona;135;Montmeló;8830;294
8;Barcelona;136;Montornès del Vallès;16192;512
8;Barcelona;137;Montseny;303;277
8;Barcelona;138;Moià;5793;545
8;Barcelona;139;Mura;227;269
8;Barcelona;140;Navarcles;5973;414
8;Barcelona;141;Navàs;6145;65
8;Barcelona;142;Nou de Berguedà, La;153;595
8;Barcelona;143;Òdena;3580;521
8;Barcelona;144;Olvan;892;113
8;Barcelona;145;Olèrdola;3621;256
8;Barcelona;146;Olesa de Bonesvalls;1755;212
8;Barcelona;147;Olesa de Montserrat;23980;129
8;Barcelona;148;Olivella;3678;374
8;Barcelona;149;Olost;1188;503
8;Barcelona;150;Orís;294;422
8;Barcelona;151;Oristà;566;155
8;Barcelona;152;Orpí;160;446
8;Barcelona;153;Òrrius;651;78
8;Barcelona;154;Pacs del Penedès;879;162
8;Barcelona;155;Palafolls;9027;273
8;Barcelona;156;Palau-solità i Plegamans;14484;269
8;Barcelona;157;Pallejà;11255;426
8;Barcelona;158;Papiol, El;4014;517
8;Barcelona;159;Parets del Vallès;18492;346
8;Barcelona;160;Perafita;407;223
8;Barcelona;161;Piera;15009;371
8;Barcelona;162;Hostalets de Pierola, Els;2897;514
8;Barcelona;163;Pineda de Mar;26066;48
8;Barcelona;164;Pla del Penedès, El;1198;277
8;Barcelona;165;Pobla de Claramunt, La;2258;169
8;Barcelona;166;Pobla de Lillet, La;1249;185
8;Barcelona;167;Polinyà;8106;308
8;Barcelona;168;Pontons;531;11
8;Barcelona;169;Prat de Llobregat, El;63162;122
8;Barcelona;170;Prats de Rei, Els;534;331
8;Barcelona;171;Prats de Lluçanès;2659;431
8;Barcelona;172;Premià de Mar;28145;474
8;Barcelona;174;Puigdàlber;535;73
8;Barcelona;175;Puig-reig;4301;483
8;Barcelona;176;Pujalt;205;534
8;Barcelona;177;Quar, La;62;54
8;Barcelona;178;Rajadell;543;67
8;Barcelona;179;Rellinars;735;232
8;Barcelona;180;Ripollet;37422;463
8;Barcelona;181;Roca del Vallès, La;10393;122
8;Barcelona;182;Pont de Vilomara i Rocafort, El;3775;450
8;Barcelona;183;Roda de Ter;6172;489
8;Barcelona;184;Rubí;74484;124
8;Barcelona;185;Rubió;227;259
8;Barcelona;187;Sabadell;207938;313
8;Barcelona;188;Sagàs;144;47
8;Barcelona;189;Sant Pere Sallavinera;163;280
8;Barcelona;190;Saldes;313;17
8;Barcelona;191;Sallent;6875;34
8;Barcelona;192;Santpedor;7187;385
8;Barcelona;193;Sant Iscle de Vallalta;1322;399
8;Barcelona;194;Sant Adrià de Besòs;34482;59
8;Barcelona;195;Sant Agustí de Lluçanès;97;547
8;Barcelona;196;Sant Andreu de la Barca;27306;13
8;Barcelona;197;Sant Andreu de Llavaneres;10541;65
8;Barcelona;198;Sant Antoni de Vilamajor;5699;349
8;Barcelona;199;Sant Bartomeu del Grau;908;347
8;Barcelona;200;Sant Boi de Llobregat;83070;390
8;Barcelona;201;Sant Boi de Lluçanès;545;65
8;Barcelona;202;Sant Celoni;17076;43
8;Barcelona;203;Sant Cebrià de Vallalta;3337;507
8;Barcelona;204;Sant Climent de Llobregat;3900;484
8;Barcelona;205;Sant Cugat del Vallès;84946;394
8;Barcelona;206;Sant Cugat Sesgarrigues;986;390
8;Barcelona;207;Sant Esteve de Palautordera;2555;329
8;Barcelona;208;Sant Esteve Sesrovires;7510;104
8;Barcelona;209;Sant Fost de Campsentelles;8441;32
8;Barcelona;210;Sant Feliu de Codines;6105;468
8;Barcelona;211;Sant Feliu de Llobregat;43671;471
8;Barcelona;212;Sant Feliu Sasserra;660;381
8;Barcelona;213;Sant Fruitós de Bages;8227;127
8;Barcelona;214;Vilassar de Dalt;8865;520
8;Barcelona;215;Sant Hipòlit de Voltregà;3585;528
8;Barcelona;216;Sant Jaume de Frontanyà;28;375
8;Barcelona;217;Sant Joan Despí;32792;11
8;Barcelona;218;Sant Joan de Vilatorrada;10780;286
8;Barcelona;219;Vilassar de Mar;19918;570
8;Barcelona;220;Sant Julià de Vilatorta;3024;369
8;Barcelona;221;Sant Just Desvern;15874;179
8;Barcelona;222;Sant Llorenç d'Hortons;2528;67
8;Barcelona;223;Sant Llorenç Savall;2417;139
8;Barcelona;224;Sant Martí de Centelles;1098;597
8;Barcelona;225;Sant Martí d'Albars;106;515
8;Barcelona;226;Sant Martí de Tous;1173;82
8;Barcelona;227;Sant Martí Sarroca;3200;64
8;Barcelona;228;Sant Martí Sesgueioles;373;319
8;Barcelona;229;Sant Mateu de Bages;643;46
8;Barcelona;230;Premià de Dalt;10289;500
8;Barcelona;231;Sant Pere de Ribes;29149;346
8;Barcelona;232;Sant Pere de Riudebitlles;2372;408
8;Barcelona;233;Sant Pere de Torelló;2469;212
8;Barcelona;234;Sant Pere de Vilamajor;4276;367
8;Barcelona;235;Sant Pol de Mar;5073;476
8;Barcelona;236;Sant Quintí de Mediona;2146;141
8;Barcelona;237;Sant Quirze de Besora;2187;199
8;Barcelona;238;Sant Quirze del Vallès;18994;514
8;Barcelona;239;Sant Quirze Safaja;648;159
8;Barcelona;240;Sant Sadurní d'Anoia;12482;370
8;Barcelona;241;Sant Sadurní d'Osormort;93;427
8;Barcelona;242;Marganell;308;378
8;Barcelona;243;Santa Cecília de Voltregà;178;241
8;Barcelona;244;Santa Coloma de Cervelló;7964;194
8;Barcelona;245;Santa Coloma de Gramenet;120593;528
8;Barcelona;246;Santa Eugènia de Berga;2269;257
8;Barcelona;247;Santa Eulàlia de Riuprimer;1199;69
8;Barcelona;248;Santa Eulàlia de Ronçana;7009;169
8;Barcelona;249;Santa Fe del Penedès;384;504
8;Barcelona;250;Santa Margarida de Montbui;9689;211
8;Barcelona;251;Santa Margarida i els Monjos;7121;52
8;Barcelona;252;Barberà del Vallès;32436;196
8;Barcelona;253;Santa Maria de Besora;157;390
8;Barcelona;254;Santa Maria de Corcó;2193;329
8;Barcelona;255;Santa Maria de Merlès;173;40
8;Barcelona;256;Santa Maria de Martorelles;865;15
8;Barcelona;257;Santa Maria de Miralles;132;591
8;Barcelona;258;Santa Maria d'Oló;1048;136
8;Barcelona;259;Santa Maria de Palautordera;9196;473
8;Barcelona;260;Santa Perpètua de Mogoda;25606;329
8;Barcelona;261;Santa Susanna;3338;411
8;Barcelona;262;Sant Vicenç de Castellet;9314;97
8;Barcelona;263;Sant Vicenç dels Horts;28084;408
8;Barcelona;264;Sant Vicenç de Montalt;5878;318
8;Barcelona;265;Sant Vicenç de Torelló;2029;182
8;Barcelona;266;Cerdanyola del Vallès;57892;389
8;Barcelona;267;Sentmenat;8521;375
8;Barcelona;268;Cercs;1306;97
8;Barcelona;269;Seva;3436;521
8;Barcelona;270;Sitges;29039;416
8;Barcelona;271;Sobremunt;92;164
8;Barcelona;272;Sora;180;118
8;Barcelona;273;Subirats;3076;357
8;Barcelona;274;Súria;6218;35
8;Barcelona;275;Tavèrnoles;312;139
8;Barcelona;276;Tagamanent;322;97
8;Barcelona;277;Talamanca;157;163
8;Barcelona;278;Taradell;6212;312
8;Barcelona;279;Terrassa;215678;127
8;Barcelona;280;Tavertet;137;526
8;Barcelona;281;Teià;6154;83
8;Barcelona;282;Tiana;8151;302
8;Barcelona;283;Tona;8108;221
8;Barcelona;284;Tordera;16318;532
8;Barcelona;285;Torelló;13883;177
8;Barcelona;286;Torre de Claramunt, La;3863;202
8;Barcelona;287;Torrelavit;1392;539
8;Barcelona;288;Torrelles de Foix;2406;481
8;Barcelona;289;Torrelles de Llobregat;5740;509
8;Barcelona;290;Ullastrell;1981;53
8;Barcelona;291;Vacarisses;6231;417
8;Barcelona;292;Vallbona d'Anoia;1432;593
8;Barcelona;293;Vallcebre;274;587
8;Barcelona;294;Vallgorguina;2640;166
8;Barcelona;295;Vallirana;14549;437
8;Barcelona;296;Vallromanes;2480;542
8;Barcelona;297;Veciana;169;404
8;Barcelona;298;Vic;41191;23
8;Barcelona;299;Vilada;486;400
8;Barcelona;300;Viladecavalls;7411;595
8;Barcelona;301;Viladecans;65188;73
8;Barcelona;302;Vilanova del Camí;12585;507
8;Barcelona;303;Vilanova de Sau;328;329
8;Barcelona;304;Vilobí del Penedès;1106;236
8;Barcelona;305;Vilafranca del Penedès;39035;120
8;Barcelona;306;Vilalba Sasserra;703;105
8;Barcelona;307;Vilanova i la Geltrú;66591;540
8;Barcelona;308;Viver i Serrateix;178;440
8;Barcelona;901;Rupit i Pruit;307;83
8;Barcelona;902;Vilanova del Vallès;5062;65
8;Barcelona;903;Sant Julià de Cerdanyola;257;189
8;Barcelona;904;Badia del Vallès;13563;174
8;Barcelona;905;Palma de Cervelló, La;3023;570
9;Burgos;1;Abajas;29;30
9;Burgos;3;Adrada de Haza;243;313
9;Burgos;6;Aguas Cándidas;65;251
9;Burgos;7;Aguilar de Bureba;66;218
9;Burgos;9;Albillos;218;25
9;Burgos;10;Alcocero de Mola;32;348
9;Burgos;11;Alfoz de Bricia;87;309
9;Burgos;12;Alfoz de Santa Gadea;114;217
9;Burgos;13;Altable;48;498
9;Burgos;14;Altos, Los;199;395
9;Burgos;16;Ameyugo;100;267
9;Burgos;17;Anguix;133;213
9;Burgos;18;Aranda de Duero;33459;574
9;Burgos;19;Arandilla;177;554
9;Burgos;20;Arauzo de Miel;368;316
9;Burgos;21;Arauzo de Salce;70;304
9;Burgos;22;Arauzo de Torre;90;384
9;Burgos;23;Arcos;1410;86
